
3	 1, -1, -1, 0, 0, 0, 0; 0, 0, -1, -2, 0, -1; -95; 36, 80, 71.6, 0.3, 7.12, 172.9, -22.58, 0, 62.12, 4.94, 9.64, 3.89, 10.75

1	 1, -1, 0, 1, 0, 0, 1; 0, 0, -1, 0, 0, 0; -104; 35, 80, 79.35, 0.33, 6.97, 212.8, 20.92, 0.42, 64.41, 6.33, 36.86, 1.94, 12.75
2	 0, 1, 0, 0, 1, 0, 1; 0, 0, -1, 0, 0, 0; -99; 35, 80, 79.2, 0.33, 6.97, 243.2, 53.71, 0.87, 64.46, 5.66, 43.72, 2.88, 11.75
3	 1, 0, 1, 0, 0, 1, 1; 0, 0, -1, 0, 0, 0; -95; 36, 80, 77.7, 0.32, 6.98, 266.0, 60.84, 0.9, 70.88, 4.94, 29.64, 3.89, 10.75
4	 1, 1, 1, 0, 0, 1, 0; 0, 0, -1, 0, 0, -1; -90; 37, 80, 73.86, 0.31, 6.98, 324.9, 95.77, 0.99, 78.63, 4.17, 14.55, 4.97, 9.75
5	 0, 1, 0, 0, 1, 0, 0; 0, 0, -1, 0, 0, 0; -85; 37, 80, 72.98, 0.3, 6.98, 361.0, 129.77, 1, 79.05, 3.4, 19.46, 6.05, 8.75
6	 1, -1, 0, 0, 1, 1, 1; 0, 0, -1, 0, -1, 0; -81; 38, 80, 70.63, 0.29, 7.02, 324.9, 68.74, 0.92, 82.85, 2.57, 23.28, 7.21, 7.75
7	 1, 1, 1, 0, 0, 1, 0; 1, 0, -1, 0, -2, -1; -76; 39, 80, 67.06, 0.28, 7.06, 361.0, 72.57, 0.93, 87.89, 1.68, 5.94, 8.45, 6.75

1	 0, 1, -1, 0, 0, 1, 1; 0, 0, -1, 0, 0, 0; -106; 34, 80, 70.45, 0.29, 7.07, 247.95, 49.27, 0.85, 62.05, 5.37, 37.74, 1.88, 12.75
2	 0, 0, 0, 0, 0, 0, 0; 0, 0, -1, 0, 0, 0; -101; 34, 80, 68.36, 0.28, 7.07, 247.95, 43.77, 0.82, 62.96, 4.74, 25.48, 2.76, 11.75
3	 1, -1, -1, 0, 0, 0, 0; 0, 0, -1, -2, 0, -1; -96; 35, 80, 64.79, 0.27, 7.12, 197.6, -22.89, 0, 63.17, 4.07, 12.34, 3.7, 10.75

1	 0, 1, -1, 0, 1, 1, 0; 0, 0, -1, 0, 0, 1; -103; 34, 80, 91.59, 0.38, 7.07, 247.95, 93.92, 0.98, 55.18, 5.37, 57.74, 1.88, 12.75
2	 0, 1, -1, 0, 0, 1, 1; 0, 0, -1, 0, 0, 1; -98; 34, 80, 91.2, 0.38, 7.17, 247.0, 92.7, 0.98, 51.48, 4.74, 45.48, 2.76, 11.75
