
1	 0, 0, -1, 0, 0, 0, 1; 0, 0, -1, 0, 0, 0; -105; 34, 80, 76.26, 0.32, 7.02, 220.4, 34.58, 0.69, 59.78, 5.37, 37.74, 1.88, 12.75
2	 -1, 0, -1, 0, 0, 1, 0; 0, 0, -1, 0, 0, 0; -100; 33, 80, 76.75, 0.32, 7.12, 197.6, 23.22, 0.46, 53.97, 4.78, 26.3, 2.7, 11.75
3	 1, 0, 1, 0, 0, 0, 0; 0, 0, -1, 0, 0, -1; -95; 34, 80, 73.86, 0.31, 7.07, 220.4, 29.89, 0.6, 60.67, 4.15, 14.04, 3.58, 10.75
4	 -1, 1, 1, 0, 0, 0, 0; 0, 0, -1, 0, 0, -1; -90; 33, 80, 74.4, 0.31, 7.02, 273.6, 99.6, 1.0, 62.38, 3.56, 2.6, 4.4, 9.75
5	 0, 1, 0, 0, 0, 1, 0; 0, 0, -1, 0, -1, -2; -85; 33, 80, 72.98, 0.3, 7.07, 304.0, 127.67, 1, 62.89, 2.97, -8.84, 5.22, 8.75

1	 0, 1, 0, 1, 0, 1, 1; 0, 0, -1, 0, 0, 0; -102; 34, 80, 97.27, 0.41, 7.02, 273.6, 129.45, 1, 57.64, 6.37, 37.74, 1.88, 12.75
2	 1, 0, 0, 0, 0, 0, 0; 0, 0, -1, 0, 0, 0; -97; 35, 80, 94.12, 0.39, 7.02, 273.6, 114.68, 1, 59.96, 5.7, 24.6, 2.82, 11.75
3	 0, 0, 1, 0, 1, 0, 0; 0, 0, -1, 0, 0, 0; -93; 35, 80, 91.37, 0.38, 6.98, 299.25, 136.7, 1, 64.48, 5.03, 31.46, 3.76, 10.75
4	 -1, 1, 1, 0, 0, 1, 1; 0, 0, -1, 0, 0, 0; -87; 34, 80, 92.97, 0.39, 6.98, 361.0, 212.91, 1, 66.24, 4.4, 19.2, 4.64, 9.75
5	 -1, -1, -1, 1, 0, 0, 1; 0, 0, -1, 0, 0, -1; -82; 33, 80, 95.41, 0.4, 7.02, 299.25, 163.79, 1, 60.39, 4.81, 7.76, 5.46, 8.75
6	 0, -1, 1, 0, 0, 0, 0; 0, 0, -1, 0, 0, -2; -77; 33, 80, 93.65, 0.39, 6.98, 288.8, 150.89, 1, 64.58, 4.22, -3.68, 6.28, 7.75

1	 1, 1, 1, 1, 0, 1, 1; 0, 0, -1, 0, 0, 0; -104; 35, 80, 80.73, 0.34, 6.98, 299.25, 115.13, 1, 67.72, 6.33, 36.86, 1.94, 12.75
2	 0, 0, -1, 0, 0, 1, 0; 0, 0, -1, 0, 0, 0; -99; 35, 80, 79.9, 0.33, 7.07, 273.6, 87.07, 0.97, 64.21, 5.66, 23.72, 2.88, 11.75
3	 0, 0, -1, 0, 0, 1, 1; 0, 0, -1, 0, 0, -1; -94; 35, 80, 79.2, 0.33, 7.16, 247.95, 59.12, 0.9, 60.66, 4.99, 10.58, 3.82, 10.75
4	 -1, 1, -1, 0, 0, 1, 1; 0, 0, -1, 0, 0, -2; -89; 34, 80, 80.73, 0.34, 7.25, 247.0, 74.16, 0.94, 54.46, 4.36, -1.68, 4.7, 9.75

1	 -1, 1, 1, 0, 1, 0, 0; 0, 0, -1, 0, 0, 1; -105; 33, 80, 71.63, 0.3, 6.92, 299.25, 118.52, 1, 67.2, 5.41, 58.56, 1.82, 12.75
2	 0, 1, 0, 0, 0, 0, 0; 0, 0, -1, 0, 0, 1; -101; 33, 80, 70.67, 0.29, 6.92, 332.5, 150.34, 1, 67.57, 4.82, 47.12, 2.64, 11.75
3	 -1, -1, 0, 1, 0, 0, 1; 0, 0, -1, 0, 0, 0; -96; 32, 80, 70.95, 0.3, 6.92, 299.25, 129.33, 1, 65.61, 5.27, 36.45, 3.41, 10.75
4	 0, 1, -1, 0, 0, 0, 1; 0, 0, -1, 0, 0, 0; -90; 32, 80, 72.0, 0.3, 6.97, 304.0, 136.88, 1, 61.44, 4.72, 25.78, 4.18, 9.75
5	 0, 0, 0, 0, 0, 0, 0; 0, 0, -1, 0, 0, 0; -86; 32, 80, 70.68, 0.29, 6.97, 304.0, 134.03, 1, 61.91, 4.17, 15.11, 4.95, 8.75
6	 0, 0, 0, 1, 0, 0, 0; 0, 0, -1, 0, 0, -1; -81; 32, 80, 68.36, 0.28, 6.97, 304.0, 128.59, 1, 62.79, 4.62, 4.44, 5.72, 7.75
7	 1, 0, -1, 1, 0, 1, 1; 0, 0, -1, 0, 0, -2; -76; 33, 80, 65.92, 0.27, 7.07, 275.5, 80.51, 0.95, 61.96, 5.03, -7.0, 6.54, 6.75

1	 1, 1, -1, 0, 0, 0, 0; 0, 0, -1, 0, 0, 0; -102; 35, 80, 93.5, 0.39, 7.02, 247.95, 86.5, 0.97, 56.32, 5.33, 36.86, 1.94, 12.75
2	 -1, 1, 1, 0, 0, 0, 0; 0, 0, -1, 0, 0, 0; -97; 34, 80, 93.14, 0.39, 6.97, 304.0, 154.85, 1, 58.6, 4.7, 24.6, 2.82, 11.75
3	 1, -1, 1, 0, 0, 0, 1; 0, 0, -1, 0, 0, -1; -93; 35, 80, 91.82, 0.38, 6.92, 299.25, 137.48, 1, 64.36, 4.03, 11.46, 3.76, 10.75
4	 0, 1, 0, 0, 0, 0, 0; 0, 0, -1, 0, 0, -2; -88; 35, 80, 89.08, 0.37, 6.92, 332.5, 166.67, 1, 65.11, 3.36, -1.68, 4.7, 9.75

1	 1, -1, 1, 0, 1, 0, 0; 0, 0, -1, 0, 0, 1; -102; 35, 80, 92.93, 0.39, 6.92, 232.75, 69.41, 0.92, 64.07, 5.33, 56.86, 1.94, 12.75
2	 1, 0, 0, 0, 0, 0, 0; 0, 0, -1, 0, 0, 0; -98; 36, 80, 89.64, 0.37, 6.92, 232.75, 52.42, 0.86, 66.76, 4.61, 42.78, 2.95, 11.75
3	 -1, 1, 1, 1, 1, 1, 1; 0, 0, -1, 0, 0, 1; -93; 35, 80, 90.52, 0.38, 6.94, 288.8, 124.48, 1, 68.51, 4.94, 49.64, 3.89, 10.75
4	 -1, 1, 1, 1, 1, 1, 1; 0, 0, -1, 0, 0, 1; -87; 34, 80, 92.97, 0.39, 6.98, 324.9, 176.34, 1, 66.24, 5.31, 57.38, 4.77, 9.75
5	 -1, 0, 0, 0, 0, 0, 0; 0, 0, -1, 0, 0, 1; -82; 33, 80, 93.14, 0.39, 6.98, 324.9, 186.61, 1, 64.69, 4.72, 45.94, 5.59, 8.75
6	 -1, 0, 0, 0, 0, 1, 0; 0, 0, -1, 0, 0, 0; -77; 32, 80, 93.14, 0.39, 7.02, 324.9, 195.96, 1, 63.29, 4.17, 35.27, 6.36, 7.75
7	 1, 0, 0, 0, 0, 0, 0; 0, 0, -1, 0, 0, 0; -73; 33, 80, 89.63, 0.37, 7.02, 324.9, 181.67, 1, 65.51, 3.58, 23.83, 7.18, 6.75
8	 -1, 1, 1, 1, 1, 1, 1; 0, 0, -1, 0, 0, 0; -68; 32, 80, 90.52, 0.38, 7.06, 361.0, 229.05, 1, 63.85, 4.03, 33.16, 7.95, 5.75
9	 -1, 1, 1, 1, 1, 1, 1; 0, 0, -1, 0, 0, 0; -62; 31, 80, 92.97, 0.39, 7.1, 361.0, 241.2, 1, 62.01, 4.52, 43.2, 8.66, 4.75
10	 0, 0, 0, 0, 0, 1, 1; 0, 0, -1, 0, 0, 0; -57; 31, 80, 93.6, 0.39, 7.13, 361.0, 242.16, 1, 61.89, 4.01, 33.24, 9.37, 3.75
11	 0, 1, 1, 0, 0, 0, 1; 0, 0, -1, 0, 0, 0; -52; 31, 80, 93.6, 0.39, 7.13, 361.0, 242.31, 1, 61.89, 3.5, 23.28, 10.08, 2.75
12	 1, 1, 1, 1, 0, 0, 0; 0, 0, -1, 0, 0, -1; -48; 32, 80, 89.64, 0.37, 7.13, 361.0, 226.54, 1, 64.05, 3.95, 12.61, 10.85, 13.75
13	 -1, 1, 1, 1, 1, 1, 1; 0, 0, -1, 0, 0, 0; -43; 31, 80, 90.52, 0.38, 7.16, 361.0, 236.75, 1, 62.5, 4.44, 22.65, 11.56, 12.75
14	 0, 0, 0, 0, 0, 0, 1; 0, 0, -1, 0, 0, -1; -38; 31, 80, 91.2, 0.38, 7.16, 361.0, 237.82, 1, 62.36, 3.93, 12.69, 12.27, 11.75
15	 1, 0, 1, 0, 0, 0, 0; 0, 0, -1, 0, 0, -1; -33; 32, 80, 87.39, 0.36, 7.16, 361.0, 223.59, 1, 64.58, 3.38, 2.02, 13.04, 10.75
16	 0, 0, 0, 0, 0, 0, 0; 0, 0, -1, 0, -1, -2; -29; 32, 80, 84.5, 0.35, 7.16, 361.0, 219.1, 1, 65.29, 2.83, -8.65, 13.81, 9.75

1	 1, 0, 0, 0, 1, 0, 1; 0, 0, -1, 0, 0, 1; -106; 35, 80, 69.92, 0.29, 6.97, 243.2, 28.79, 0.58, 68.22, 5.33, 56.86, 1.94, 12.75
2	 0, 0, 1, 0, 0, 0, 0; 0, 0, -1, 0, 0, 0; -101; 35, 80, 68.36, 0.28, 6.92, 266.0, 48.32, 0.84, 72.76, 4.66, 43.72, 2.88, 11.75
3	 0, -1, 0, 0, 0, 0, 0; 0, 0, -1, -1, 0, 0; -96; 35, 80, 66.05, 0.28, 6.92, 232.75, 6.39, 0.13, 73.91, 3.99, 30.58, 3.82, 10.75
4	 -1, 1, 1, 1, 1, 1, 1; 0, 0, -1, 0, 0, 0; -91; 34, 80, 68.5, 0.29, 6.94, 288.8, 87.17, 0.97, 74.29, 4.36, 38.32, 4.7, 9.75
5	 0, 1, -1, 1, 0, 0, 0; 0, 0, -1, 0, 0, 0; -86; 34, 80, 68.36, 0.28, 6.98, 299.25, 97.7, 0.99, 70.55, 4.73, 26.06, 5.58, 8.75
6	 -1, 1, 1, 1, 1, 1, 1; 0, 0, -1, 0, 0, 0; -81; 33, 80, 68.5, 0.29, 6.98, 361.0, 174.19, 1, 72.24, 5.14, 34.62, 6.4, 7.75
7	 0, -1, 1, 0, 0, 1, 0; 0, 0, -1, 0, 0, 0; -76; 33, 80, 68.36, 0.28, 7.02, 324.9, 137.53, 1, 72.3, 4.55, 23.18, 7.22, 6.75
8	 1, -1, 1, 0, 0, 0, 0; 0, 0, -1, 0, 0, -1; -71; 34, 80, 64.79, 0.27, 7.02, 288.8, 76.86, 0.94, 76.05, 3.92, 10.92, 8.1, 5.75
9	 -1, 1, -1, 0, 0, 1, 1; 0, 0, -1, 0, 0, -2; -66; 33, 80, 66.06, 0.28, 7.1, 299.25, 105.56, 1, 69.5, 3.33, -0.52, 8.92, 4.75

1	 -1, 0, -1, 0, 0, 0, 1; 0, 0, -1, 0, 0, 0; -105; 33, 80, 77.36, 0.32, 7.02, 220.4, 48.91, 0.84, 57.58, 5.41, 38.56, 1.82, 12.75
2	 1, -1, 0, 0, 0, 0, 1; 0, 0, -1, -1, 0, 0; -100; 34, 80, 75.34, 0.31, 7.02, 192.85, 2.68, 0.05, 60.12, 4.78, 26.3, 2.7, 11.75
3	 0, 0, 1, 0, 0, 0, 0; 0, 0, -1, 0, 0, -1; -95; 34, 80, 72.98, 0.3, 6.97, 212.8, 19.51, 0.39, 64.81, 4.15, 14.04, 3.58, 10.75
4	 0, -1, 1, 0, 1, 0, 0; 0, 0, -1, -2, 0, 0; -91; 34, 80, 70.68, 0.29, 6.92, 199.5, -0.38, 0, 69.55, 3.52, 21.78, 4.46, 9.75

1	 0, 1, 1, 0, 0, 0, 0; 0, 0, -1, 0, 0, 0; -102; 34, 80, 95.54, 0.4, 6.92, 299.25, 153.42, 1, 61.83, 5.37, 37.74, 1.88, 12.75
2	 -1, 1, 1, 1, 1, 1, 1; 0, 0, -1, 0, 0, 1; -97; 33, 80, 97.86, 0.41, 6.94, 361.0, 229.26, 1, 63.68, 5.78, 46.3, 2.7, 11.75
3	 -1, 1, 1, 1, 1, 1, 1; 0, 0, -1, 0, 0, 1; -91; 32, 80, 100.31, 0.42, 6.98, 361.0, 241.07, 1, 61.89, 6.23, 55.63, 3.47, 10.75
4	 1, -1, 0, 1, 0, 0, 0; 0, 0, -1, 0, 0, 0; -87; 33, 80, 96.35, 0.4, 6.98, 324.9, 190.96, 1, 63.99, 6.64, 44.19, 4.29, 9.75
5	 1, 0, 0, 0, 0, 0, 0; 0, 0, -1, 0, 0, 0; -83; 34, 80, 91.88, 0.38, 6.98, 324.9, 174.8, 1, 66.51, 6.01, 31.93, 5.17, 8.75
6	 0, 1, 1, 1, 0, 0, 0; 0, 0, -1, 0, 0, 0; -78; 34, 80, 89.09, 0.37, 6.98, 361.0, 206.83, 1, 67.22, 6.38, 19.67, 6.05, 7.75
7	 -1, 1, 1, 1, 1, 1, 1; 0, 0, -1, 0, 0, 0; -73; 33, 80, 90.52, 0.38, 7.02, 361.0, 219.49, 1, 65.3, 6.79, 28.23, 6.87, 6.75
8	 -1, 1, 1, 1, 1, 1, 1; 0, 0, -1, 0, 0, 0; -67; 32, 80, 92.97, 0.39, 7.06, 361.0, 232.5, 1, 63.32, 7.24, 37.56, 7.64, 5.75
9	 0, -1, 0, 1, 0, 0, 0; 0, 0, -1, 0, 0, 0; -63; 32, 80, 91.37, 0.38, 7.06, 324.9, 194.1, 1, 63.67, 7.69, 26.89, 8.41, 4.75
10	 -1, 1, 1, 1, 1, 1, 1; 0, 0, -1, 0, 0, 0; -57; 31, 80, 92.97, 0.39, 7.1, 361.0, 241.35, 1, 62.01, 8.18, 36.93, 9.12, 3.75
11	 -1, 1, 1, 1, 1, 1, 1; 0, 0, -1, 0, 0, 1; -52; 30, 80, 95.41, 0.4, 7.13, 361.0, 252.33, 1, 60.35, 8.7, 47.64, 9.79, 2.75
12	 0, 0, -1, 0, 0, 0, 0; 0, 0, -1, 0, 0, 0; -47; 30, 80, 93.65, 0.39, 7.17, 332.5, 219.6, 1, 56.86, 8.22, 38.35, 10.46, 13.75
13	 0, 0, 0, 0, 0, 0, 0; 0, 0, -1, 0, 0, 0; -43; 30, 80, 91.37, 0.38, 7.17, 332.5, 217.03, 1, 57.28, 7.74, 29.06, 11.13, 12.75
14	 -1, -1, 1, 1, 0, 0, 1; 0, 0, -1, 0, 0, 0; -37; 29, 80, 92.97, 0.39, 7.13, 324.9, 218.87, 1, 59.64, 8.3, 20.39, 11.75, 11.75
15	 -1, 0, 0, 0, 0, 1, 0; 0, 0, -1, 0, 0, -1; -32; 28, 80, 93.13, 0.39, 7.16, 324.9, 226.19, 1, 58.55, 7.89, 12.3, 12.33, 10.75
16	 0, 1, 0, 0, 0, 0, 0; 0, 0, -1, 0, 0, -1; -28; 28, 80, 91.37, 0.38, 7.16, 361.0, 261.1, 1, 58.83, 7.48, 4.21, 12.91, 9.75
17	 -1, 0, 0, 0, 0, 0, 0; 0, 0, -1, 0, 0, -2; -23; 27, 80, 90.81, 0.38, 7.16, 361.0, 267.28, 1, 57.91, 7.09, -3.34, 13.45, 8.75
