
1	 1, -1, 0, 0, 1, 0, 1; 0, 0, -1, 0, 0, 1; -104; 35, 80, 78.91, 0.33, 6.97, 212.8, 19.9, 0.4, 64.56, 5.33, 56.86, 1.94, 12.75
2	 -1, 1, -1, 0, 1, 0, 1; 0, 0, -1, 0, 0, 1; -99; 34, 80, 80.73, 0.34, 7.02, 220.4, 45.05, 0.83, 58.26, 4.7, 64.6, 2.82, 11.75
3	 0, 0, 0, 0, 0, 1, 0; 0, 0, -1, 0, 0, 1; -94; 34, 80, 79.9, 0.33, 7.07, 220.4, 43.84, 0.82, 58.53, 4.07, 52.34, 3.7, 10.75
4	 -1, -1, 1, 1, 1, 1, 0; 0, 0, -1, 0, 0, 1; -89; 33, 80, 79.1, 0.33, 7.07, 212.8, 46.09, 0.83, 60.82, 4.48, 60.9, 4.52, 9.75
5	 0, 0, 1, 0, 0, 0, 0; 0, 0, -1, 0, 0, 1; -85; 33, 80, 77.6, 0.32, 7.02, 232.75, 64.66, 0.91, 65.1, 3.89, 49.46, 5.34, 8.75
6	 0, 1, 0, 1, 0, 0, 0; 0, 0, -1, 0, 0, 0; -80; 33, 80, 75.29, 0.31, 7.02, 266.0, 94.47, 0.99, 65.87, 4.3, 38.02, 6.16, 7.75
7	 1, 1, 0, 0, 0, 0, 0; 0, 0, -1, 0, 0, 0; -75; 34, 80, 71.6, 0.3, 7.02, 299.25, 107.21, 1, 69.17, 3.67, 25.76, 7.04, 6.75
8	 1, -1, -1, 1, 1, 0, 1; 0, 0, -1, 0, 0, 0; -71; 35, 80, 70.63, 0.29, 7.07, 243.2, 33.93, 0.68, 67.9, 4.0, 32.62, 7.98, 5.75
9	 0, 0, 1, 0, 1, 0, 0; 0, 0, -1, 0, 0, 0; -66; 35, 80, 68.36, 0.28, 7.02, 266.0, 50.71, 0.85, 72.76, 3.33, 39.48, 8.92, 4.75
10	 1, 1, 1, 0, 0, 0, 0; 0, 0, -1, 0, -1, 0; -61; 36, 80, 64.79, 0.27, 6.98, 324.9, 82.51, 0.96, 80.86, 2.61, 25.4, 9.93, 3.75
11	 -1, 1, 0, 1, 0, 0, 0; 0, 0, -1, 0, -1, -1; -56; 35, 80, 64.96, 0.27, 6.98, 361.0, 135.72, 1, 78.28, 2.94, 12.26, 10.87, 2.75
12	 0, 1, 0, 0, 0, 0, 0; 0, 0, -1, 0, -1, -2; -52; 35, 80, 63.72, 0.27, 6.98, 361.0, 129.68, 1, 78.95, 2.27, -0.88, 11.81, 13.75

1	 -1, -1, 1, 1, 0, 0, 0; 0, 0, -1, 0, 0, 0; -106; 33, 80, 69.87, 0.29, 6.92, 232.75, 44.59, 0.82, 67.89, 6.41, 38.56, 1.82, 12.75
